file,category,split,vertices_count,faces_count,triangles_count,edges_count,surface_area,mean_triangle_area,min_triangle_area,max_triangle_area,bbox_x,bbox_y,bbox_z,bbox_diagonal,centroid_x,centroid_y,centroid_z,max_radius_from_centroid
D:\research\data\ModelNet10\sofa\train\sofa_0316.off,sofa,train,242,127,127,310,87685.97410619297,712.8940984243334,0.003500000000350667,7907.860915561336,88.4509,181.773,118.594,234.37048038481723,0.9756880165289324,6.061834710743789,-11.253850413223109,127.27877343521531
D:\research\data\ModelNet10\sofa\train\sofa_0317.off,sofa,train,19930,24056,24056,43355,24316.14194121757,1.012244689918304,5.699999997827577e-09,309.0307143700299,36.4751,83.985,33.9898,97.66892878008849,2.3717490282991,-3.3175910982438843,-6.4357940770699065,50.49150664023666
D:\research\data\ModelNet10\sofa\train\sofa_0318.off,sofa,train,3285,5304,5304,8515,24472.016181416664,4.635729528588146,0.0012094013499557655,1091.2026994845,35.4331,78.7402,33.46451,92.60344000732424,5.211266587519022,0.12892601948249716,2.363291879147653,48.37489808572524
D:\research\data\ModelNet10\sofa\train\sofa_0319.off,sofa,train,5570,8210,8210,13650,28984.700803641328,3.5338576936895247,1.8115144213932932e-05,641.49331281,35.6299,85.9525,29.907044,97.73307173663343,1.9224566068222735,-0.17266283662480117,0.850539374506277,48.41572613121475
D:\research\data\ModelNet10\sofa\train\sofa_0320.off,sofa,train,5708,5591,5591,11040,403098.79441183334,72.40862123438717,0.0031979999999954822,14189.115971117999,136.00728,339.732,134.843,389.99800856670845,4.988924751226374,-48.26598785914524,15.48891864050452,233.687507487266
D:\research\data\ModelNet10\sofa\train\sofa_0321.off,sofa,train,399,337,337,704,18095.39393185216,54.17782614326983,0.0050388750000000156,2093.0,46.034,91.0,34.5397,107.6713519562655,-6.815784711779434,1.8531641353383437,6.154342230576461,60.671327486240756
D:\research\data\ModelNet10\sofa\train\sofa_0322.off,sofa,train,1608,1520,1520,3084,73824.91453732408,48.89067187902271,0.026466100499996856,4354.5107516483995,74.0157,138.701,35.669328,161.2097770219337,1.825174004975188,4.896137497512446,-4.5519267164179125,84.59199258224898
D:\research\data\ModelNet10\sofa\train\sofa_0323.off,sofa,train,9608,16598,16598,26018,30961.16937773434,1.87620708870042,5.569849998779668e-07,1604.0965220506403,43.307084,85.33591,37.019988,102.60702008942322,2.5998776015819565,0.0035782275188730333,-9.81446702643636,49.14202331907981
D:\research\data\ModelNet10\sofa\train\sofa_0324.off,sofa,train,7336,10722,10722,17990,96680.75337784331,9.028833897818783,4.206039877206738e-06,700.8042802333499,90.5805,196.179058,51.20767,222.06592544748116,-7.779551049618378,-1.8979819603326282,-8.849695755725428,102.45487787295531
D:\research\data\ModelNet10\sofa\train\sofa_0325.off,sofa,train,308,372,372,640,23949.777458862136,65.08091700777763,0.0021728370107872777,672.09375,35.5,82.25,29.01,94.16417896418999,1.0901954545454542,4.493506491020195e-06,-5.214743636363664,47.39260060736
D:\research\data\ModelNet10\sofa\train\sofa_0326.off,sofa,train,2044,1872,1872,3796,84872.33592489203,45.581276006923645,4.470000000722507e-05,4954.666675,74.3915,195.9997,73.667198,222.20898661735353,9.191703033268107,19.078372749510933,6.581194133072397,131.5814280578715
D:\research\data\ModelNet10\sofa\train\sofa_0327.off,sofa,train,2234,2028,2028,4156,17299.59965618255,8.534582958156166,0.0006909149999999899,1159.8495714,33.4646,77.5909,41.637634,94.20148502591643,12.064586302596075,-0.174238003581031,13.238744133393041,56.83836414674904
D:\research\data\ModelNet10\sofa\train\sofa_0328.off,sofa,train,1171,1323,1323,2373,55827.544666325615,43.513285008827474,0.000182660000044077,1878.6045459420002,41.3386,106.2992,31.3437,118.28282757987314,1.981657045260456,-2.2470921588385995,-1.301445695986367,61.549718740772306
D:\research\data\ModelNet10\sofa\train\sofa_0329.off,sofa,train,394,358,358,735,32478.739128563022,90.97686030409815,0.12047413213628023,1846.7875125179999,72.00002,95.9998,39.45702,126.32031074740435,8.707690406091377,15.859236548223352,4.036921319796953,73.4006522812752
D:\research\data\ModelNet10\sofa\train\sofa_0330.off,sofa,train,571,564,564,1061,66173.17781976944,117.74586800670676,6.50325157146843e-05,1472.5084723199998,66.9292,116.142,35.0755,138.5596358139339,13.553534500875648,6.516280560420297,1.3656774956217184,82.09483146468543
D:\research\data\ModelNet10\sofa\train\sofa_0331.off,sofa,train,21556,36000,36000,57386,32141.659306493984,0.8928238696248519,7.5499999999825246e-06,987.1474937500001,28.3765,80.921,32.7734,91.80157809542274,0.5149772768603069,-0.2204309704955914,-12.943217554277615,46.386543249140814
D:\research\data\ModelNet10\sofa\train\sofa_0332.off,sofa,train,2797,5130,5130,7891,20776.7675806714,4.065108115959943,1.9432500003802033e-05,761.32274535,31.08245,59.643502,29.3918,73.39852816008305,0.33971462459778634,0.9728874966035076,2.0398902752949715,34.792681627749495
D:\research\data\ModelNet10\sofa\train\sofa_0333.off,sofa,train,21824,29872,29872,51030,30593.383094149893,1.0241491394667188,5.142956348230674e-07,1160.10536318215,41.6106,133.858004,28.2849,143.00154836656145,7.084566962060066,0.15404864653534456,1.9180434677419336,73.77468863993748
D:\research\data\ModelNet10\sofa\train\sofa_0334.off,sofa,train,2654,4366,4366,6950,16718.94726405736,3.850517564269304,0.0007304155473580529,408.1479491196,34.6792,59.0966,27.9814,74.01360543954064,2.300452607385089,-0.07822635870384603,-0.1733077935192176,37.936449510140534
D:\research\data\ModelNet10\sofa\train\sofa_0335.off,sofa,train,496,248,248,612,50086.17439909601,208.69239332956664,2.0,1540.5,62.0,121.0,32.0,139.67462188959024,7.811828225806449,-10.693548387096774,-6.870967741935484,76.1486466608121
D:\research\data\ModelNet10\sofa\train\sofa_0336.off,sofa,train,15759,21133,21133,36369,20447.333751821254,0.9675547130942768,5.213444159072443e-07,1410.930870931785,41.6106,88.228302,28.2849,101.56628807913187,4.27114174198869,0.06966462973526204,-0.04826032235548953,51.95860719850241
D:\research\data\ModelNet10\sofa\train\sofa_0337.off,sofa,train,529,532,532,1020,12888.073179427967,24.880450153335815,0.034673996999999165,844.6778145899999,26.19357,78.7405,55.1802,99.65452283581965,-1.6784657939508523,0.00010614366729918172,-7.648962986767475,51.053774365475896
D:\research\data\ModelNet10\sofa\train\sofa_0338.off,sofa,train,6479,12232,12232,18600,37262.119396842034,3.08921566878145,9.829674459346294e-07,168.18020340605233,58.9791,92.2815,30.9119,113.79786922728387,14.500684430313301,-0.37809711498696685,-4.153082682204037,63.127163410907116
D:\research\data\ModelNet10\sofa\train\sofa_0339.off,sofa,train,156,95,95,219,35922.18999683643,394.7493406245762,0.003437499999999316,2697.37446875,45.4375,141.563,34.5625,152.64080641001604,-1.5027083333333315,5.857572115384604,4.957532051282051,78.01473306696593
D:\research\data\ModelNet10\sofa\train\sofa_0340.off,sofa,train,793,517,517,1161,35140.6744385915,72.1574423790378,0.011623992499999982,1675.0209241254,85.1575,152.63785,36.69289,178.59586007358791,12.423876489281172,-8.06750217528374,-10.5392446393442,91.31039098970503
D:\research\data\ModelNet10\sofa\train\sofa_0341.off,sofa,train,114,76,76,170,63856.67336359997,899.3897656845071,38.55879539999998,5753.6437750000005,82.697,173.319,46.185,197.5128446329504,-0.23666666666666733,9.892719298245618,-0.478819298245613,107.73701421317932
D:\research\data\ModelNet10\sofa\train\sofa_0342.off,sofa,train,336,244,244,538,110946.71222613537,454.69964027104646,0.004231605000000108,3822.7721923350005,115.8053,175.7845,41.4961,214.55298707673592,-2.1521074404761884,-9.553301964285717,0.9259979166666696,106.13612398808013
D:\research\data\ModelNet10\sofa\train\sofa_0343.off,sofa,train,544,456,456,956,29690.970459394397,65.11177732323335,0.9528756500000135,745.0365,39.064,89.127,28.323,101.34994106559706,5.854801470588233,-0.0003014705882147512,8.513839705882333,51.2959876012573
D:\research\data\ModelNet10\sofa\train\sofa_0344.off,sofa,train,5880,10940,10940,16754,11656.018725582182,1.0654496092853865,7.999999999980679e-07,1263.35212965,32.379,89.6331,27.6205,99.223909804341,0.6927352040816248,0.6822053911566077,-2.9958333319728196,50.516454758348026
D:\research\data\ModelNet10\sofa\train\sofa_0345.off,sofa,train,342,290,290,601,148451.19480435757,513.6719543403376,0.5764354200000011,15205.955823758899,107.7496,334.1254,87.0,361.68876015895216,-15.255405263157781,0.00015263157896614748,7.303974853801181,184.38854152444304
D:\research\data\ModelNet10\sofa\train\sofa_0346.off,sofa,train,328,265,265,545,28409.228339074496,110.9735481995099,5.361299099999998,1085.0005859,55.118,94.48865,34.6457,114.7450366304029,5.623518292682925,-0.09584009146340129,-4.635645396341462,59.693751966273396
D:\research\data\ModelNet10\sofa\train\sofa_0347.off,sofa,train,32638,51868,51868,82600,22330.710556992915,0.43062925325889084,1.7549999999366683e-06,745.580806893,36.52391,89.377,29.353646,100.91521522635432,-4.73296517167102,0.1550400482260457,1.4667844082356443,49.62027877620992
D:\research\data\ModelNet10\sofa\train\sofa_0348.off,sofa,train,28999,55318,55318,84499,97314.1446312497,1.7591768435455226,9.198154175951206e-05,3206.446436820064,90.1468,133.3024,38.257678,165.40745243776558,14.753435908962414,-10.671179792406411,0.9057742196972397,82.79188304761588
D:\research\data\ModelNet10\sofa\train\sofa_0349.off,sofa,train,6956,3735,3735,9005,34631.44673439196,9.287059998496186,0.0012316572412808952,713.308652,36.182,62.546,28.8427,77.80128908501453,1.859585106382986,0.7175618171362829,-3.0389485807936767,40.08471875981445
D:\research\data\ModelNet10\sofa\train\sofa_0350.off,sofa,train,5224,7281,7281,12353,23895.398543599895,3.372198496133198,1.0100000302770695e-07,1225.0,36.9148,80.0,32.6337,93.95563226720364,-0.41138231202144077,-0.49694480819295045,0.7662677526799299,46.595439075598144
D:\research\data\ModelNet10\sofa\train\sofa_0351.off,sofa,train,367,228,228,525,33800.06522663907,153.63666012108666,0.9090500000000006,1253.75118,62.0,82.0,32.8581,107.92430095029572,7.657942670299742,-1.6169256675749104,0.028318392370568168,58.979083415320986
D:\research\data\ModelNet10\sofa\train\sofa_0352.off,sofa,train,9041,14592,14592,23189,34265.8322328434,2.366588316378435,1.0261499971270238e-07,149.47212861934753,40.9903,94.1224,31.5663,107.4041999716026,-0.5611746129853072,-0.40585682557240754,-3.557192972901271,51.62210508329841
D:\research\data\ModelNet10\sofa\train\sofa_0353.off,sofa,train,576,372,372,846,21294.646039484487,57.24367214915181,0.18092403000000684,539.4022086,34.252,74.8031,23.622,85.59615737642666,-1.7309788611111105,5.808431805555567,-3.0079012499999926,49.41951045550822
D:\research\data\ModelNet10\sofa\train\sofa_0354.off,sofa,train,7549,7765,7765,15015,8959.45974588637,1.1691843593744433,0.0003567304178577901,246.26324106000004,24.0901,36.1078,12.18304,45.08361789488062,3.679288760100606,-1.2115390912703574,0.5679565168896501,21.82683132671652
D:\research\data\ModelNet10\sofa\train\sofa_0355.off,sofa,train,5154,6920,6920,11977,43639.38051815323,6.410014764711123,1.5383757668395752e-06,1585.40035446,40.5512,131.4966,35.36994,142.08021779475004,0.7257804462553333,5.664820834303563,1.563886667442777,75.26977414348956
D:\research\data\ModelNet10\sofa\train\sofa_0356.off,sofa,train,6501,5666,5666,11696,48656.57592591702,8.587464865145954,0.00143959999999976,510.10077600000005,80.164,111.544,30.239,140.6510858578774,11.434900169204674,-10.710529764651064,2.21506282725735,72.43266565776719
D:\research\data\ModelNet10\sofa\train\sofa_0357.off,sofa,train,22572,24950,24950,47202,10219.790759884083,0.4097915217082986,8.235750163159788e-05,594.932177266,28.872,51.1811,30.9203,66.40152357664694,5.252528852738118,-0.059723208178271855,8.78872614300948,40.0995772974287
D:\research\data\ModelNet10\sofa\train\sofa_0358.off,sofa,train,420,248,248,582,15843.07760415086,68.58475153312067,0.0625,1312.5017500000001,38.5,86.0001,36.9678,101.2170214778621,2.0121465857142864,-1.4285714292278889e-05,-2.0719399999999815,49.80595717847263
D:\research\data\ModelNet10\sofa\train\sofa_0359.off,sofa,train,137363,53368,53368,149665,34697966.89570175,650.1642725172765,0.49203658400550293,23452.28048558162,964.368,2073.97,974.877,2486.310995320778,53.017605546352456,43.94078139964513,29.75294240953096,1272.174207709181
D:\research\data\ModelNet10\sofa\train\sofa_0360.off,sofa,train,104657,194400,194400,297184,129700.11834132833,0.6671816787105378,8.079619421731056e-05,54.094454,97.14463,146.696,35.83345,179.55732146793514,13.94912167764305,-11.180945107351272,3.840947555204338,93.30328428133492
D:\research\data\ModelNet10\sofa\train\sofa_0361.off,sofa,train,6592,11706,11706,18208,57573.431816106924,4.918283941235885,3.541500006836579e-07,1405.55506486685,38.6885,96.4567,36.4094,110.11965953225608,5.2805733334345435,-0.15756366080098233,-1.8863779490291201,55.64914098921657
D:\research\data\ModelNet10\sofa\train\sofa_0362.off,sofa,train,19010,25666,25666,43248,18879.00058879008,0.73757620678189,4.6649999960735045e-06,1469.7701359840948,38.4183,90.0,29.5206,102.21267827060399,3.7106134338771195,0.3354630581798978,-3.172328406102098,50.53727800772353
D:\research\data\ModelNet10\sofa\train\sofa_0363.off,sofa,train,36847,49524,49524,84834,28715.331664114394,0.5799671122983213,7.670325938313444e-06,969.2355206810101,30.803604,72.8346,30.7474,84.84776710856224,5.123209350503621,-0.01053654435911422,-0.9440703384264127,44.09743946263981
D:\research\data\ModelNet10\sofa\train\sofa_0364.off,sofa,train,4761,8691,8691,13402,48593.13527280614,5.629417895366798,7.500000000085834e-07,1026.754785677,84.2365,115.514,32.6772,146.65289471432195,18.6341696051249,-13.683006053350061,0.21821570468388388,76.43371205176896
D:\research\data\ModelNet10\sofa\train\sofa_0365.off,sofa,train,3805,4450,4450,8175,32408.47400966147,7.367236646888261,3.307947816451343e-05,996.6536298839999,96.6744,88.5827,36.3091,136.05581611037437,16.35846777030219,-2.6603935716162774,7.431792049934339,72.78258813426208
D:\research\data\ModelNet10\sofa\train\sofa_0366.off,sofa,train,42968,80532,80532,123487,57522.117929088185,0.714285404739608,0.0009624533999999853,1915.6396898129397,107.704,104.532,27.691,152.62333413013883,16.50160292773497,12.283656818981402,1.2514323431390588,79.86782905310812
D:\research\data\ModelNet10\sofa\train\sofa_0367.off,sofa,train,2082,1923,1923,3924,14562.474537456867,7.596491673164776,5.7362253486006684e-05,469.41053579999993,23.541,56.8143,26.1344,66.82103133632404,3.167519212295965,3.7073926993275856,1.5929849241114447,36.03295514540418
D:\research\data\ModelNet10\sofa\train\sofa_0368.off,sofa,train,736,1104,1104,1800,26016.10901381664,23.56531613570349,0.0074512179530346456,1071.962530025,35.60064,85.6977,27.41392,96.76272197218307,4.256566793478264,0.20664423913044774,-3.0204846739130433,49.089480911577574
D:\research\data\ModelNet10\sofa\train\sofa_0369.off,sofa,train,34947,66195,66195,101118,31625.045732527862,0.4778135545126436,1.450000000009674e-07,1533.8186041932602,37.54762,120.51924,29.5826,129.65277166571488,5.810514008469945,-6.847804086474036,3.910022966005638,68.08284475414504
D:\research\data\ModelNet10\sofa\train\sofa_0370.off,sofa,train,20873,34924,34924,54268,17498.189129805134,0.5010362252263505,8.523656785658285e-07,141.08153620548302,30.119456,83.578,28.1686,93.19835695813492,1.3878424130216025,-0.8150529236333937,-0.2740449113208397,45.54988723929336
D:\research\data\ModelNet10\sofa\train\sofa_0371.off,sofa,train,807,799,799,1543,38824.11130575691,48.958526236767796,0.05282099999999964,3155.3346720000004,61.776,126.924,46.7323,148.69392662543416,1.2539206939281322,2.93208426270135,-6.2698085600991424,74.8306868799448
D:\research\data\ModelNet10\sofa\train\sofa_0372.off,sofa,train,725,991,991,1700,203499.17563880963,205.3473013509678,0.11071846474999518,7468.013938000001,138.11,213.0317,68.2677,262.90179947687693,4.728022444137914,14.575037452413808,-19.436103006896676,151.58059668099486
D:\research\data\ModelNet10\sofa\train\sofa_0373.off,sofa,train,18428,24068,24068,41902,16780.16877877545,0.6971983039212054,7.311634564179174e-07,23.767846598499993,41.61064,88.73073,25.1435,101.17699046617516,6.523812850010898,0.015225424082946474,0.6454572216193271,53.0162041310549
D:\research\data\ModelNet10\sofa\train\sofa_0374.off,sofa,train,4716,5589,5589,9831,35921.516594596644,6.42833153088696,0.0024438500000023566,1436.8471263000001,47.7536,80.709,36.1465,100.50332559776318,-0.6801287319762435,1.5575458015267387,-3.3614558842239544,51.53946765971527
D:\research\data\ModelNet10\sofa\train\sofa_0375.off,sofa,train,41090,40682,40682,79376,26159.592378430305,0.6430420190858233,8.481745103424294e-07,51.568978335000004,41.2756,92.0,30.8912,105.460615363272,2.325035075906506,0.06863440776334517,-0.7432963346312669,52.40000187807332
D:\research\data\ModelNet10\sofa\train\sofa_0376.off,sofa,train,5448,8116,8116,13518,18852.279030934198,2.3251454157541045,0.001739609773693687,64.20758116,39.715324,88.253722,29.2044,101.08869069603315,0.6479714653083637,0.012803769823937583,-1.4874031240821886,50.1310690831206
D:\research\data\ModelNet10\sofa\train\sofa_0377.off,sofa,train,36913,54260,54260,90299,43714.36228156002,0.8058689700720787,6.581563845619981e-06,1509.8897666432497,38.058412,86.6142,32.3812,99.9950222713198,2.163752774821918,0.06215864952737607,3.286647245414879,51.165568356035386
D:\research\data\ModelNet10\sofa\train\sofa_0378.off,sofa,train,25082,33821,33821,58088,32026.640097260304,0.9469453918352642,5.213444159112433e-07,1410.924372685,60.685,123.622,28.2849,140.58841942709932,12.168934674548435,4.010155669643522,0.05895151782167897,72.20405199377903
D:\research\data\ModelNet10\sofa\train\sofa_0379.off,sofa,train,420,660,660,1041,17778.657347461525,26.937359617365946,0.26379884067988246,1122.759558500002,39.52,68.906,27.9625,84.21263944474133,3.83415714285714,-2.703059523809526,2.4922230928571403,44.596681455265895
D:\research\data\ModelNet10\sofa\train\sofa_0380.off,sofa,train,803,762,762,1502,12324.45494490793,16.813717523748878,0.031343625000000264,844.6709327,26.19354,78.74,53.9297,98.96717475921801,3.170203828144467,-0.0002815691158153933,0.15480750933998313,47.93121331634472
D:\research\data\ModelNet10\sofa\train\sofa_0381.off,sofa,train,1708,2380,2380,4060,18447.78936902611,7.751172003792514,0.008814599999999922,1056.0,30.0,90.0,36.523,101.6559370081256,3.6732818969555012,1.1721311481759515e-06,-0.6409021779859473,48.16051865794964
D:\research\data\ModelNet10\sofa\train\sofa_0382.off,sofa,train,8077,14772,14772,22737,20179.216706875715,1.367340879988864,8.514839986734197e-07,1225.1230694399999,33.46452,74.8032,33.5433,88.54685654477183,-1.1622245078618512,-0.15341468366964034,2.006266951838553,45.6421063136102
D:\research\data\ModelNet10\sofa\train\sofa_0383.off,sofa,train,288,540,540,819,16628.42419691757,30.793378142439987,0.26379002283065944,1122.7595585,39.52,68.907,27.963,84.21362370780632,3.4816041666666626,0.5316423611111081,-0.13192361111111006,41.79275092838413
D:\research\data\ModelNet10\sofa\train\sofa_0384.off,sofa,train,2523,2450,2450,4836,448842.76956073096,184.40541066587218,9.257159391587041e-07,8083.37754679,187.7741,280.72,73.0752,345.5471254197465,33.55450243757439,11.795885691636801,-9.91388899881091,178.78503755478062
D:\research\data\ModelNet10\sofa\train\sofa_0385.off,sofa,train,26384,23560,23560,46776,11963.193335335845,0.5105929720587175,3.2092288793407943e-06,318.0540396649,30.4251,87.4773,31.1551,97.7169636312447,-0.9380332631520831,-0.02270065263024292,0.7795185128108236,48.73472480607726
D:\research\data\ModelNet10\sofa\train\sofa_0386.off,sofa,train,1722,1402,1402,2962,66938.74990598271,48.01918931562611,0.013587378849999733,1102.0507722720001,65.511674,127.165,31.1024,146.39014974048726,5.886724063298467,-0.34977061556331396,1.4958970963995397,70.9693474520605
D:\research\data\ModelNet10\sofa\train\sofa_0387.off,sofa,train,2554,2189,2189,4520,26423.62026797459,12.17678353362882,4.4849999999989096e-05,1476.3825000000002,61.4175,129.7558,25.1276,145.73974482497903,16.59016346906817,-3.971872905246753,-0.9519796436961301,75.61332318189083
D:\research\data\ModelNet10\sofa\train\sofa_0388.off,sofa,train,594,445,445,962,49754.793072676825,113.59541797414803,0.03673530000000578,3841.9132680886,111.988,193.784418,39.0157,227.19141191974825,9.406869158249156,-21.21439605050499,-0.09111161616161388,128.43885956395286
D:\research\data\ModelNet10\sofa\train\sofa_0389.off,sofa,train,4682,6466,6466,11081,64607.756042554574,10.094961881649123,1.079999999997464e-06,1965.28822421,47.6215,131.778,32.2128,143.77382595622194,5.095516061512057,1.770529671080817,1.4050495472020577,71.1714693953403
D:\research\data\ModelNet10\sofa\train\sofa_0390.off,sofa,train,3784,4880,4880,8476,70923.64613082797,14.87180669549761,0.003221500000000087,1168.1064291,58.411,175.84736,59.025,194.46873672899096,1.957369450317095,-36.24475550237858,-5.022201310782256,128.4108619668499
D:\research\data\ModelNet10\sofa\train\sofa_0391.off,sofa,train,11328,20708,20708,31936,26008.527796170725,1.2559652209856447,0.0009258196345329704,12.78757766340582,45.9142,80.63667,37.67473,100.14874732567452,-0.6436411193502635,0.05683442620056206,0.3072066052260092,45.428805162747445
D:\research\data\ModelNet10\sofa\train\sofa_0392.off,sofa,train,468,660,660,1080,39549.94773884534,60.65942904730885,0.002177605992662154,672.09375,35.5,82.25,29.01,94.16417896418999,1.2918007606837607,-5.299145115721828e-07,-2.763978803418815,46.738400797909996
D:\research\data\ModelNet10\sofa\train\sofa_0393.off,sofa,train,3108,2604,2604,5456,11225.288772406,4.36442020700077,0.05175907764556848,503.9998310068467,32.66935,84.0,39.452702,98.38598540708583,2.901679808236814,0.0,1.7321062432432432,47.14982701940648
D:\research\data\ModelNet10\sofa\train\sofa_0394.off,sofa,train,20728,35031,35031,55763,39400.74254920305,1.1256711773385302,0.0003220248084111765,1153.0318775,39.85665,88.0,33.0891,102.11484264313637,-9.807903107390924,-0.18684021613275745,-1.3993479972983194,52.862022301790645
D:\research\data\ModelNet10\sofa\train\sofa_0395.off,sofa,train,8460,8832,8832,17142,31709.19265504826,3.590261849529916,0.011718664766328938,89.34157010999999,64.23097,90.68309,40.596,118.30923689674023,12.862468177304905,-0.5096407606381955,-1.126622241489409,60.17874842361239
D:\research\data\ModelNet10\sofa\train\sofa_0396.off,sofa,train,121225,90383,90383,182939,36919.81572457582,0.4084863769840806,2.5545841148848477e-06,3255.0182143984,55.11812,118.11064,39.06534,136.0670100460049,11.618509677047037,-5.795050738874207,6.578579801773599,79.74786041403014
D:\research\data\ModelNet10\sofa\train\sofa_0397.off,sofa,train,52488,103932,103932,156384,47103.5770304385,0.45321534301695826,1.967034569995517e-06,907.7548729920001,37.2913,82.6772,33.645,96.73751330549075,0.738251938957401,-2.9538355353600365,-3.6508282087334556,48.67019774775197
D:\research\data\ModelNet10\sofa\train\sofa_0398.off,sofa,train,1296,1213,1213,2463,16473.35458409386,13.693561582787897,3.014999999999768e-06,1519.377507483,43.3125,99.125,29.375,112.09205550015577,-1.6230808256173197,0.032126916666661585,-3.5632146682098704,55.49794797828098
D:\research\data\ModelNet10\sofa\train\sofa_0399.off,sofa,train,9384,7141,7141,14825,4493101.2938233735,632.5638876282391,0.003492000000001383,143482.32038699999,421.385,835.78,460.389,1043.0970990018138,-8.400267263427152,-10.032182651324982,2.234241027280283,525.2335397417442
D:\research\data\ModelNet10\sofa\train\sofa_0400.off,sofa,train,11834,6762,6762,16024,59876.80464899575,8.868010167209054,0.010046157523113287,845.063152395,79.2494,78.6874,29.90254,115.6128721967048,13.111189555518195,-7.3069811982424495,-3.3390407757304663,61.9841649185255
D:\research\data\ModelNet10\sofa\train\sofa_0401.off,sofa,train,936,780,780,1638,21730.267271874407,28.111600610445542,0.09700783399999771,1288.675115996,61.6142,94.4882,35.397,118.2255352700084,15.429519358974366,1.0944940170940367,3.7009472008547037,67.75623163089676
D:\research\data\ModelNet10\sofa\train\sofa_0402.off,sofa,train,1108,1101,1101,2124,249393.8774695382,229.64445439183967,7.483760318811151e-05,17297.872923875,202.98436,395.81033,73.0283,450.7788818702674,40.31811096750898,14.066718748194985,13.468392635379036,231.16433120673884
D:\research\data\ModelNet10\sofa\train\sofa_0403.off,sofa,train,24778,46230,46230,71097,137007.52479146837,2.9636064198889756,2.4579322411418296e-05,3043.3544180000004,118.283,224.695,41.3091,257.2647524570943,22.285599354265482,28.511342561950013,2.1539520908062695,143.82461707617807
D:\research\data\ModelNet10\sofa\train\sofa_0404.off,sofa,train,4855,2788,2788,6599,20375.883401516396,7.342660685231136,2.8250000000014693e-05,1284.97510908,31.496,86.6143,31.4961,97.39630021566528,-13.05668418125647,0.13684911431513896,9.253828701544846,57.811632293452014
D:\research\data\ModelNet10\sofa\train\sofa_0405.off,sofa,train,7347,12836,12836,20167,24776.34070245657,1.951815086060859,2.7450000119472184e-07,320.62109735250004,41.56787,78.74015,30.5314,94.12792053540437,0.09285934190827116,0.316241408057823,-1.3652980236831853,46.56078847551588
D:\research\data\ModelNet10\sofa\train\sofa_0406.off,sofa,train,300,368,368,630,21261.399156957094,58.89584254004736,0.0021728370107872777,672.09375,35.5,82.25,29.01,94.16417896418999,1.1192800000000005,4.733333331993587e-06,-5.047003466666685,47.350035839744216
D:\research\data\ModelNet10\sofa\train\sofa_0407.off,sofa,train,10911,17700,17700,28374,11575.529983872011,0.6540216952297908,1.319999999948193e-06,962.1567371,38.839,77.5595,29.52752,91.62869855345758,2.5732076436623665,4.236423063880451,-9.689485307488132,50.60266993530852
D:\research\data\ModelNet10\sofa\train\sofa_0408.off,sofa,train,1158,1952,1952,3086,32164.80649132669,16.545682351505505,0.00012903431370573244,1008.57196846,44.40472,75.8359,36.1263,95.0156431266894,-11.480758929188244,-0.3504506044905066,-11.993824784110515,58.736875486074155
D:\research\data\ModelNet10\sofa\train\sofa_0409.off,sofa,train,20105,12808,12808,28702,30549042.734315123,2385.1532428415817,0.1374423727422662,554569.7255999999,2225.5092,2876.253,883.78011,3742.5646022647697,353.996226242033,309.25127740961244,-99.88470616508252,1910.8486945403827
D:\research\data\ModelNet10\sofa\train\sofa_0410.off,sofa,train,19129,5793,5793,13986,13002.492199550357,2.2452930753842835,5.522680508581358e-08,813.0695932239998,27.8409,79.3752,25.4596,87.88475021304892,-0.49105589257145105,0.5143479916357158,2.691579480997282,45.23630825651764
D:\research\data\ModelNet10\sofa\train\sofa_0411.off,sofa,train,2756,3141,3141,5718,24536.288738427513,7.856640646310433,1.8659355619004498e-05,871.56014864202,29.921218,65.354356,34.243112,79.61822564101014,-7.271833222786646,-1.0501590616836092,1.7839654245283123,43.96871698755135
D:\research\data\ModelNet10\sofa\train\sofa_0412.off,sofa,train,7587,12160,12160,19475,24394.18713960803,2.0065959644326865,1.935174410739689e-06,1030.7544345600002,27.702332,89.4726,33.8661,99.59758068451374,4.618171103598246,0.08783064452350432,3.8846172993277372,50.83354369136103
D:\research\data\ModelNet10\sofa\train\sofa_0413.off,sofa,train,15423,4943,4943,11752,9468.741722811828,1.9155860252502093,5.5000000000121115e-08,539.000854784,27.8409,55.5626,25.4596,67.16032656062656,-0.09933291201451493,-0.05615238163782221,2.822375364844574,34.656285832508885
D:\research\data\ModelNet10\sofa\train\sofa_0414.off,sofa,train,1875,2054,2054,3845,36274.71243543578,17.746923892091804,0.00016650999999803795,1006.4206249600002,61.4173,91.7323,35.5023,115.96254959196956,10.603457093333262,7.621157733333305,-8.495200815999869,59.24408867194409
D:\research\data\ModelNet10\sofa\train\sofa_0415.off,sofa,train,752,678,678,1389,403623.8024090842,597.961188754199,0.00104347499998525,24172.51575,143.2504,519.2797,135.991,555.5768497816032,2.4343021276596075,-13.96998776595742,12.212581063829845,284.17331239506296
D:\research\data\ModelNet10\sofa\train\sofa_0416.off,sofa,train,47886,93736,93736,141535,60827.435899250064,0.6489782764942269,7.590000006373456e-08,1414.2812550618003,39.36783,82.12188,30.2409,95.96010236787632,-4.037015304661129,-0.11716015282128987,5.2660478860209805,50.45715797602121
